/
speaker000_0029	/content/video/speaker000/speaker000_0029.mp4	/content/audio/speaker000/speaker000_0029.wav	301	192447
speaker000_0030	/content/video/speaker000/speaker000_0030.mp4	/content/audio/speaker000/speaker000_0030.wav	197	125574
speaker000_0031	/content/video/speaker000/speaker000_0031.mp4	/content/audio/speaker000/speaker000_0031.wav	65	41239
speaker000_0032	/content/video/speaker000/speaker000_0032.mp4	/content/audio/speaker000/speaker000_0032.wav	171	109227
speaker000_0035	/content/video/speaker000/speaker000_0035.mp4	/content/audio/speaker000/speaker000_0035.wav	196	124459
speaker000_0036	/content/video/speaker000/speaker000_0036.mp4	/content/audio/speaker000/speaker000_0036.wav	328	209166
speaker000_0038	/content/video/speaker000/speaker000_0038.mp4	/content/audio/speaker000/speaker000_0038.wav	254	161611
speaker000_0040	/content/video/speaker000/speaker000_0040.mp4	/content/audio/speaker000/speaker000_0040.wav	261	167184
speaker000_0041	/content/video/speaker000/speaker000_0041.mp4	/content/audio/speaker000/speaker000_0041.wav	110	70589
speaker000_0044	/content/video/speaker000/speaker000_0044.mp4	/content/audio/speaker000/speaker000_0044.wav	85	53870
speaker000_0045	/content/video/speaker000/speaker000_0045.mp4	/content/audio/speaker000/speaker000_0045.wav	300	191704
speaker000_0046	/content/video/speaker000/speaker000_0046.mp4	/content/audio/speaker000/speaker000_0046.wav	338	215110
speaker000_0048	/content/video/speaker000/speaker000_0048.mp4	/content/audio/speaker000/speaker000_0048.wav	212	134862
speaker000_0049	/content/video/speaker000/speaker000_0049.mp4	/content/audio/speaker000/speaker000_0049.wav	147	92880
speaker000_0050	/content/video/speaker000/speaker000_0050.mp4	/content/audio/speaker000/speaker000_0050.wav	188	119258
speaker000_0051	/content/video/speaker000/speaker000_0051.mp4	/content/audio/speaker000/speaker000_0051.wav	78	49784
speaker000_0053	/content/video/speaker000/speaker000_0053.mp4	/content/audio/speaker000/speaker000_0053.wav	321	204707
speaker000_0054	/content/video/speaker000/speaker000_0054.mp4	/content/audio/speaker000/speaker000_0054.wav	294	188360
speaker000_0055	/content/video/speaker000/speaker000_0055.mp4	/content/audio/speaker000/speaker000_0055.wav	262	167555
speaker000_0056	/content/video/speaker000/speaker000_0056.mp4	/content/audio/speaker000/speaker000_0056.wav	212	135233
speaker000_0058	/content/video/speaker000/speaker000_0058.mp4	/content/audio/speaker000/speaker000_0058.wav	215	137462
speaker000_0060	/content/video/speaker000/speaker000_0060.mp4	/content/audio/speaker000/speaker000_0060.wav	305	194676
speaker000_0061	/content/video/speaker000/speaker000_0061.mp4	/content/audio/speaker000/speaker000_0061.wav	187	119629
speaker000_0066	/content/video/speaker000/speaker000_0066.mp4	/content/audio/speaker000/speaker000_0066.wav	275	175357
speaker000_0068	/content/video/speaker000/speaker000_0068.mp4	/content/audio/speaker000/speaker000_0068.wav	300	191704
speaker000_0072	/content/video/speaker000/speaker000_0072.mp4	/content/audio/speaker000/speaker000_0072.wav	373	238144
speaker000_0073	/content/video/speaker000/speaker000_0073.mp4	/content/audio/speaker000/speaker000_0073.wav	331	210652
speaker000_0081	/content/video/speaker000/speaker000_0081.mp4	/content/audio/speaker000/speaker000_0081.wav	221	141177
speaker000_0082	/content/video/speaker000/speaker000_0082.mp4	/content/audio/speaker000/speaker000_0082.wav	259	164955
speaker000_0084	/content/video/speaker000/speaker000_0084.mp4	/content/audio/speaker000/speaker000_0084.wav	296	189103
speaker000_0085	/content/video/speaker000/speaker000_0085.mp4	/content/audio/speaker000/speaker000_0085.wav	194	122973
speaker000_0087	/content/video/speaker000/speaker000_0087.mp4	/content/audio/speaker000/speaker000_0087.wav	237	151580
speaker000_0088	/content/video/speaker000/speaker000_0088.mp4	/content/audio/speaker000/speaker000_0088.wav	93	59072
speaker000_0089	/content/video/speaker000/speaker000_0089.mp4	/content/audio/speaker000/speaker000_0089.wav	307	195419
speaker000_0092	/content/video/speaker000/speaker000_0092.mp4	/content/audio/speaker000/speaker000_0092.wav	283	180559
speaker000_0093	/content/video/speaker000/speaker000_0093.mp4	/content/audio/speaker000/speaker000_0093.wav	270	172757
speaker000_0094	/content/video/speaker000/speaker000_0094.mp4	/content/audio/speaker000/speaker000_0094.wav	272	173128
speaker000_0095	/content/video/speaker000/speaker000_0095.mp4	/content/audio/speaker000/speaker000_0095.wav	205	130403
speaker000_0097	/content/video/speaker000/speaker000_0097.mp4	/content/audio/speaker000/speaker000_0097.wav	127	81363
speaker000_0098	/content/video/speaker000/speaker000_0098.mp4	/content/audio/speaker000/speaker000_0098.wav	270	172385
speaker000_0100	/content/video/speaker000/speaker000_0100.mp4	/content/audio/speaker000/speaker000_0100.wav	245	155667
speaker000_0102	/content/video/speaker000/speaker000_0102.mp4	/content/audio/speaker000/speaker000_0102.wav	85	54614
speaker000_0103	/content/video/speaker000/speaker000_0103.mp4	/content/audio/speaker000/speaker000_0103.wav	203	129289
speaker000_0104	/content/video/speaker000/speaker000_0104.mp4	/content/audio/speaker000/speaker000_0104.wav	96	61301
speaker000_0105	/content/video/speaker000/speaker000_0105.mp4	/content/audio/speaker000/speaker000_0105.wav	31	19691
speaker000_0106	/content/video/speaker000/speaker000_0106.mp4	/content/audio/speaker000/speaker000_0106.wav	93	58700
speaker000_0107	/content/video/speaker000/speaker000_0107.mp4	/content/audio/speaker000/speaker000_0107.wav	32	20062
speaker000_0109	/content/video/speaker000/speaker000_0109.mp4	/content/audio/speaker000/speaker000_0109.wav	82	51270
speaker000_0111	/content/video/speaker000/speaker000_0111.mp4	/content/audio/speaker000/speaker000_0111.wav	174	110341
speaker000_0112	/content/video/speaker000/speaker000_0112.mp4	/content/audio/speaker000/speaker000_0112.wav	156	99196
speaker000_0113	/content/video/speaker000/speaker000_0113.mp4	/content/audio/speaker000/speaker000_0113.wav	157	100310
speaker000_0114	/content/video/speaker000/speaker000_0114.mp4	/content/audio/speaker000/speaker000_0114.wav	157	99567
speaker000_0116	/content/video/speaker000/speaker000_0116.mp4	/content/audio/speaker000/speaker000_0116.wav	139	88793
speaker000_0117	/content/video/speaker000/speaker000_0117.mp4	/content/audio/speaker000/speaker000_0117.wav	80	50527
speaker000_0118	/content/video/speaker000/speaker000_0118.mp4	/content/audio/speaker000/speaker000_0118.wav	143	90651
speaker000_0119	/content/video/speaker000/speaker000_0119.mp4	/content/audio/speaker000/speaker000_0119.wav	300	191704
speaker000_0120	/content/video/speaker000/speaker000_0120.mp4	/content/audio/speaker000/speaker000_0120.wav	93	58700
speaker000_0123	/content/video/speaker000/speaker000_0123.mp4	/content/audio/speaker000/speaker000_0123.wav	36	22663
speaker000_0124	/content/video/speaker000/speaker000_0124.mp4	/content/audio/speaker000/speaker000_0124.wav	186	118143
speaker000_0125	/content/video/speaker000/speaker000_0125.mp4	/content/audio/speaker000/speaker000_0125.wav	185	118143
speaker000_0126	/content/video/speaker000/speaker000_0126.mp4	/content/audio/speaker000/speaker000_0126.wav	46	28607
speaker000_0129	/content/video/speaker000/speaker000_0129.mp4	/content/audio/speaker000/speaker000_0129.wav	55	34551
speaker000_0130	/content/video/speaker000/speaker000_0130.mp4	/content/audio/speaker000/speaker000_0130.wav	133	84707
speaker000_0131	/content/video/speaker000/speaker000_0131.mp4	/content/audio/speaker000/speaker000_0131.wav	78	50155
speaker000_0132	/content/video/speaker000/speaker000_0132.mp4	/content/audio/speaker000/speaker000_0132.wav	283	180930
speaker000_0136	/content/video/speaker000/speaker000_0136.mp4	/content/audio/speaker000/speaker000_0136.wav	178	113314
speaker000_0137	/content/video/speaker000/speaker000_0137.mp4	/content/audio/speaker000/speaker000_0137.wav	138	87679
speaker000_0140	/content/video/speaker000/speaker000_0140.mp4	/content/audio/speaker000/speaker000_0140.wav	63	39381
speaker000_0141	/content/video/speaker000/speaker000_0141.mp4	/content/audio/speaker000/speaker000_0141.wav	106	67617
speaker000_0142	/content/video/speaker000/speaker000_0142.mp4	/content/audio/speaker000/speaker000_0142.wav	41	25635
speaker000_0143	/content/video/speaker000/speaker000_0143.mp4	/content/audio/speaker000/speaker000_0143.wav	295	189103
speaker000_0144	/content/video/speaker000/speaker000_0144.mp4	/content/audio/speaker000/speaker000_0144.wav	37	23034
speaker000_0145	/content/video/speaker000/speaker000_0145.mp4	/content/audio/speaker000/speaker000_0145.wav	238	152323
speaker000_0146	/content/video/speaker000/speaker000_0146.mp4	/content/audio/speaker000/speaker000_0146.wav	198	126317
speaker000_0147	/content/video/speaker000/speaker000_0147.mp4	/content/audio/speaker000/speaker000_0147.wav	123	78391
speaker000_0148	/content/video/speaker000/speaker000_0148.mp4	/content/audio/speaker000/speaker000_0148.wav	114	72446
speaker000_0149	/content/video/speaker000/speaker000_0149.mp4	/content/audio/speaker000/speaker000_0149.wav	158	100682
speaker000_0150	/content/video/speaker000/speaker000_0150.mp4	/content/audio/speaker000/speaker000_0150.wav	59	37524
speaker000_0152	/content/video/speaker000/speaker000_0152.mp4	/content/audio/speaker000/speaker000_0152.wav	37	23034
speaker000_0153	/content/video/speaker000/speaker000_0153.mp4	/content/audio/speaker000/speaker000_0153.wav	124	78762
speaker000_0155	/content/video/speaker000/speaker000_0155.mp4	/content/audio/speaker000/speaker000_0155.wav	76	48298
speaker000_0156	/content/video/speaker000/speaker000_0156.mp4	/content/audio/speaker000/speaker000_0156.wav	30	18948
speaker000_0157	/content/video/speaker000/speaker000_0157.mp4	/content/audio/speaker000/speaker000_0157.wav	174	110341
speaker000_0158	/content/video/speaker000/speaker000_0158.mp4	/content/audio/speaker000/speaker000_0158.wav	99	62787
speaker000_0159	/content/video/speaker000/speaker000_0159.mp4	/content/audio/speaker000/speaker000_0159.wav	53	33437
speaker000_0161	/content/video/speaker000/speaker000_0161.mp4	/content/audio/speaker000/speaker000_0161.wav	26	16347
speaker000_0164	/content/video/speaker000/speaker000_0164.mp4	/content/audio/speaker000/speaker000_0164.wav	46	28607
speaker000_0166	/content/video/speaker000/speaker000_0166.mp4	/content/audio/speaker000/speaker000_0166.wav	196	124459
speaker000_0167	/content/video/speaker000/speaker000_0167.mp4	/content/audio/speaker000/speaker000_0167.wav	191	122230
speaker000_0168	/content/video/speaker000/speaker000_0168.mp4	/content/audio/speaker000/speaker000_0168.wav	171	109598
speaker000_0169	/content/video/speaker000/speaker000_0169.mp4	/content/audio/speaker000/speaker000_0169.wav	144	91394
speaker000_0170	/content/video/speaker000/speaker000_0170.mp4	/content/audio/speaker000/speaker000_0170.wav	78	49412
speaker000_0176	/content/video/speaker000/speaker000_0176.mp4	/content/audio/speaker000/speaker000_0176.wav	133	85078
speaker000_0177	/content/video/speaker000/speaker000_0177.mp4	/content/audio/speaker000/speaker000_0177.wav	79	49784
speaker000_0179	/content/video/speaker000/speaker000_0179.mp4	/content/audio/speaker000/speaker000_0179.wav	77	49412
speaker000_0181	/content/video/speaker000/speaker000_0181.mp4	/content/audio/speaker000/speaker000_0181.wav	72	45697
speaker000_0184	/content/video/speaker000/speaker000_0184.mp4	/content/audio/speaker000/speaker000_0184.wav	124	79134
speaker000_0185	/content/video/speaker000/speaker000_0185.mp4	/content/audio/speaker000/speaker000_0185.wav	147	93252
speaker000_0187	/content/video/speaker000/speaker000_0187.mp4	/content/audio/speaker000/speaker000_0187.wav	93	59072
speaker000_0188	/content/video/speaker000/speaker000_0188.mp4	/content/audio/speaker000/speaker000_0188.wav	198	125945
speaker000_0189	/content/video/speaker000/speaker000_0189.mp4	/content/audio/speaker000/speaker000_0189.wav	136	86936
speaker000_0190	/content/video/speaker000/speaker000_0190.mp4	/content/audio/speaker000/speaker000_0190.wav	140	88422
speaker000_0191	/content/video/speaker000/speaker000_0191.mp4	/content/audio/speaker000/speaker000_0191.wav	164	105140
speaker000_0192	/content/video/speaker000/speaker000_0192.mp4	/content/audio/speaker000/speaker000_0192.wav	80	50898
speaker000_0193	/content/video/speaker000/speaker000_0193.mp4	/content/audio/speaker000/speaker000_0193.wav	133	85078
speaker000_0195	/content/video/speaker000/speaker000_0195.mp4	/content/audio/speaker000/speaker000_0195.wav	103	65388
speaker000_0198	/content/video/speaker000/speaker000_0198.mp4	/content/audio/speaker000/speaker000_0198.wav	172	109227
speaker000_0199	/content/video/speaker000/speaker000_0199.mp4	/content/audio/speaker000/speaker000_0199.wav	28	17462
speaker000_0202	/content/video/speaker000/speaker000_0202.mp4	/content/audio/speaker000/speaker000_0202.wav	38	23406
speaker000_0203	/content/video/speaker000/speaker000_0203.mp4	/content/audio/speaker000/speaker000_0203.wav	52	32694
speaker000_0206	/content/video/speaker000/speaker000_0206.mp4	/content/audio/speaker000/speaker000_0206.wav	59	37152
speaker000_0207	/content/video/speaker000/speaker000_0207.mp4	/content/audio/speaker000/speaker000_0207.wav	36	22663
speaker000_0209	/content/video/speaker000/speaker000_0209.mp4	/content/audio/speaker000/speaker000_0209.wav	31	19319
speaker000_0210	/content/video/speaker000/speaker000_0210.mp4	/content/audio/speaker000/speaker000_0210.wav	140	88422
speaker000_0211	/content/video/speaker000/speaker000_0211.mp4	/content/audio/speaker000/speaker000_0211.wav	36	22291
speaker000_0213	/content/video/speaker000/speaker000_0213.mp4	/content/audio/speaker000/speaker000_0213.wav	116	74304
speaker000_0214	/content/video/speaker000/speaker000_0214.mp4	/content/audio/speaker000/speaker000_0214.wav	32	20434
speaker000_0215	/content/video/speaker000/speaker000_0215.mp4	/content/audio/speaker000/speaker000_0215.wav	192	122602
speaker000_0217	/content/video/speaker000/speaker000_0217.mp4	/content/audio/speaker000/speaker000_0217.wav	102	64645
speaker000_0219	/content/video/speaker000/speaker000_0219.mp4	/content/audio/speaker000/speaker000_0219.wav	106	67617
speaker000_0220	/content/video/speaker000/speaker000_0220.mp4	/content/audio/speaker000/speaker000_0220.wav	81	50898
speaker000_0221	/content/video/speaker000/speaker000_0221.mp4	/content/audio/speaker000/speaker000_0221.wav	98	62787
speaker000_0222	/content/video/speaker000/speaker000_0222.mp4	/content/audio/speaker000/speaker000_0222.wav	54	33808
speaker000_0223	/content/video/speaker000/speaker000_0223.mp4	/content/audio/speaker000/speaker000_0223.wav	31	19319
speaker000_0224	/content/video/speaker000/speaker000_0224.mp4	/content/audio/speaker000/speaker000_0224.wav	202	128546
speaker000_0225	/content/video/speaker000/speaker000_0225.mp4	/content/audio/speaker000/speaker000_0225.wav	145	92137
speaker000_0228	/content/video/speaker000/speaker000_0228.mp4	/content/audio/speaker000/speaker000_0228.wav	114	72075
speaker000_0229	/content/video/speaker000/speaker000_0229.mp4	/content/audio/speaker000/speaker000_0229.wav	53	33808
speaker000_0230	/content/video/speaker000/speaker000_0230.mp4	/content/audio/speaker000/speaker000_0230.wav	56	34923
speaker000_0231	/content/video/speaker000/speaker000_0231.mp4	/content/audio/speaker000/speaker000_0231.wav	183	116657
speaker000_0233	/content/video/speaker000/speaker000_0233.mp4	/content/audio/speaker000/speaker000_0233.wav	116	73933
speaker000_0234	/content/video/speaker000/speaker000_0234.mp4	/content/audio/speaker000/speaker000_0234.wav	32	19691
speaker000_0235	/content/video/speaker000/speaker000_0235.mp4	/content/audio/speaker000/speaker000_0235.wav	66	41982
speaker000_0237	/content/video/speaker000/speaker000_0237.mp4	/content/audio/speaker000/speaker000_0237.wav	69	43096
speaker000_0238	/content/video/speaker000/speaker000_0238.mp4	/content/audio/speaker000/speaker000_0238.wav	122	76905
speaker000_0239	/content/video/speaker000/speaker000_0239.mp4	/content/audio/speaker000/speaker000_0239.wav	163	103283
speaker000_0240	/content/video/speaker000/speaker000_0240.mp4	/content/audio/speaker000/speaker000_0240.wav	50	31579
speaker000_0242	/content/video/speaker000/speaker000_0242.mp4	/content/audio/speaker000/speaker000_0242.wav	31	18948
speaker000_0244	/content/video/speaker000/speaker000_0244.mp4	/content/audio/speaker000/speaker000_0244.wav	59	37152
speaker000_0245	/content/video/speaker000/speaker000_0245.mp4	/content/audio/speaker000/speaker000_0245.wav	75	47555
speaker000_0247	/content/video/speaker000/speaker000_0247.mp4	/content/audio/speaker000/speaker000_0247.wav	28	17090
speaker000_0249	/content/video/speaker000/speaker000_0249.mp4	/content/audio/speaker000/speaker000_0249.wav	63	39753
speaker000_0250	/content/video/speaker000/speaker000_0250.mp4	/content/audio/speaker000/speaker000_0250.wav	109	69103
speaker000_0251	/content/video/speaker000/speaker000_0251.mp4	/content/audio/speaker000/speaker000_0251.wav	69	43839
speaker000_0252	/content/video/speaker000/speaker000_0252.mp4	/content/audio/speaker000/speaker000_0252.wav	197	125202
speaker000_0253	/content/video/speaker000/speaker000_0253.mp4	/content/audio/speaker000/speaker000_0253.wav	158	100310
speaker000_0254	/content/video/speaker000/speaker000_0254.mp4	/content/audio/speaker000/speaker000_0254.wav	187	119629
speaker000_0255	/content/video/speaker000/speaker000_0255.mp4	/content/audio/speaker000/speaker000_0255.wav	169	107369
speaker000_0256	/content/video/speaker000/speaker000_0256.mp4	/content/audio/speaker000/speaker000_0256.wav	82	51270
speaker000_0260	/content/video/speaker000/speaker000_0260.mp4	/content/audio/speaker000/speaker000_0260.wav	26	16347
speaker000_0261	/content/video/speaker000/speaker000_0261.mp4	/content/audio/speaker000/speaker000_0261.wav	100	63530
speaker000_0262	/content/video/speaker000/speaker000_0262.mp4	/content/audio/speaker000/speaker000_0262.wav	106	66874
speaker000_0264	/content/video/speaker000/speaker000_0264.mp4	/content/audio/speaker000/speaker000_0264.wav	56	35666
speaker000_0265	/content/video/speaker000/speaker000_0265.mp4	/content/audio/speaker000/speaker000_0265.wav	81	51270
speaker000_0266	/content/video/speaker000/speaker000_0266.mp4	/content/audio/speaker000/speaker000_0266.wav	103	66131
speaker000_0267	/content/video/speaker000/speaker000_0267.mp4	/content/audio/speaker000/speaker000_0267.wav	71	45326
speaker000_0269	/content/video/speaker000/speaker000_0269.mp4	/content/audio/speaker000/speaker000_0269.wav	27	16347
speaker000_0270	/content/video/speaker000/speaker000_0270.mp4	/content/audio/speaker000/speaker000_0270.wav	60	38267
speaker000_0271	/content/video/speaker000/speaker000_0271.mp4	/content/audio/speaker000/speaker000_0271.wav	57	36409
speaker000_0272	/content/video/speaker000/speaker000_0272.mp4	/content/audio/speaker000/speaker000_0272.wav	110	70589
speaker000_0273	/content/video/speaker000/speaker000_0273.mp4	/content/audio/speaker000/speaker000_0273.wav	161	102168
speaker000_0274	/content/video/speaker000/speaker000_0274.mp4	/content/audio/speaker000/speaker000_0274.wav	98	62044
speaker000_0275	/content/video/speaker000/speaker000_0275.mp4	/content/audio/speaker000/speaker000_0275.wav	93	59072
speaker000_0276	/content/video/speaker000/speaker000_0276.mp4	/content/audio/speaker000/speaker000_0276.wav	53	33808
speaker000_0278	/content/video/speaker000/speaker000_0278.mp4	/content/audio/speaker000/speaker000_0278.wav	96	60929
speaker000_0279	/content/video/speaker000/speaker000_0279.mp4	/content/audio/speaker000/speaker000_0279.wav	110	69474
speaker000_0280	/content/video/speaker000/speaker000_0280.mp4	/content/audio/speaker000/speaker000_0280.wav	106	67617
speaker000_0282	/content/video/speaker000/speaker000_0282.mp4	/content/audio/speaker000/speaker000_0282.wav	67	41982
speaker000_0284	/content/video/speaker000/speaker000_0284.mp4	/content/audio/speaker000/speaker000_0284.wav	32	19691
speaker000_0286	/content/video/speaker000/speaker000_0286.mp4	/content/audio/speaker000/speaker000_0286.wav	95	60929
speaker000_0287	/content/video/speaker000/speaker000_0287.mp4	/content/audio/speaker000/speaker000_0287.wav	46	28607
speaker000_0288	/content/video/speaker000/speaker000_0288.mp4	/content/audio/speaker000/speaker000_0288.wav	105	66502
speaker000_0292	/content/video/speaker000/speaker000_0292.mp4	/content/audio/speaker000/speaker000_0292.wav	125	79877
speaker000_0294	/content/video/speaker000/speaker000_0294.mp4	/content/audio/speaker000/speaker000_0294.wav	99	63158
speaker000_0295	/content/video/speaker000/speaker000_0295.mp4	/content/audio/speaker000/speaker000_0295.wav	130	82106
speaker000_0296	/content/video/speaker000/speaker000_0296.mp4	/content/audio/speaker000/speaker000_0296.wav	58	36409
speaker000_0298	/content/video/speaker000/speaker000_0298.mp4	/content/audio/speaker000/speaker000_0298.wav	80	50898
speaker000_0299	/content/video/speaker000/speaker000_0299.mp4	/content/audio/speaker000/speaker000_0299.wav	165	105140
speaker000_0301	/content/video/speaker000/speaker000_0301.mp4	/content/audio/speaker000/speaker000_0301.wav	60	37895
speaker000_0302	/content/video/speaker000/speaker000_0302.mp4	/content/audio/speaker000/speaker000_0302.wav	130	82106
speaker000_0304	/content/video/speaker000/speaker000_0304.mp4	/content/audio/speaker000/speaker000_0304.wav	184	117029
speaker000_0305	/content/video/speaker000/speaker000_0305.mp4	/content/audio/speaker000/speaker000_0305.wav	46	28607
speaker000_0307	/content/video/speaker000/speaker000_0307.mp4	/content/audio/speaker000/speaker000_0307.wav	201	127803
speaker000_0308	/content/video/speaker000/speaker000_0308.mp4	/content/audio/speaker000/speaker000_0308.wav	132	84335
speaker000_0309	/content/video/speaker000/speaker000_0309.mp4	/content/audio/speaker000/speaker000_0309.wav	324	206193
speaker000_0311	/content/video/speaker000/speaker000_0311.mp4	/content/audio/speaker000/speaker000_0311.wav	137	87307
speaker000_0312	/content/video/speaker000/speaker000_0312.mp4	/content/audio/speaker000/speaker000_0312.wav	84	53870
speaker000_0314	/content/video/speaker000/speaker000_0314.mp4	/content/audio/speaker000/speaker000_0314.wav	86	54242
speaker000_0315	/content/video/speaker000/speaker000_0315.mp4	/content/audio/speaker000/speaker000_0315.wav	188	120372
speaker000_0316	/content/video/speaker000/speaker000_0316.mp4	/content/audio/speaker000/speaker000_0316.wav	58	36038
speaker000_0317	/content/video/speaker000/speaker000_0317.mp4	/content/audio/speaker000/speaker000_0317.wav	131	82849
speaker000_0319	/content/video/speaker000/speaker000_0319.mp4	/content/audio/speaker000/speaker000_0319.wav	35	21177
speaker000_0320	/content/video/speaker000/speaker000_0320.mp4	/content/audio/speaker000/speaker000_0320.wav	214	137091
speaker000_0324	/content/video/speaker000/speaker000_0324.mp4	/content/audio/speaker000/speaker000_0324.wav	102	64645
speaker000_0327	/content/video/speaker000/speaker000_0327.mp4	/content/audio/speaker000/speaker000_0327.wav	155	98824
speaker000_0330	/content/video/speaker000/speaker000_0330.mp4	/content/audio/speaker000/speaker000_0330.wav	172	109598
speaker000_0331	/content/video/speaker000/speaker000_0331.mp4	/content/audio/speaker000/speaker000_0331.wav	67	41982
speaker000_0332	/content/video/speaker000/speaker000_0332.mp4	/content/audio/speaker000/speaker000_0332.wav	171	108855
speaker000_0335	/content/video/speaker000/speaker000_0335.mp4	/content/audio/speaker000/speaker000_0335.wav	232	147865
speaker000_0336	/content/video/speaker000/speaker000_0336.mp4	/content/audio/speaker000/speaker000_0336.wav	110	69846
speaker000_0337	/content/video/speaker000/speaker000_0337.mp4	/content/audio/speaker000/speaker000_0337.wav	264	168298
speaker000_0338	/content/video/speaker000/speaker000_0338.mp4	/content/audio/speaker000/speaker000_0338.wav	32	20062
speaker000_0340	/content/video/speaker000/speaker000_0340.mp4	/content/audio/speaker000/speaker000_0340.wav	54	33808
speaker000_0343	/content/video/speaker000/speaker000_0343.mp4	/content/audio/speaker000/speaker000_0343.wav	210	133747
speaker000_0345	/content/video/speaker000/speaker000_0345.mp4	/content/audio/speaker000/speaker000_0345.wav	51	32322
speaker000_0346	/content/video/speaker000/speaker000_0346.mp4	/content/audio/speaker000/speaker000_0346.wav	228	145264
speaker000_0347	/content/video/speaker000/speaker000_0347.mp4	/content/audio/speaker000/speaker000_0347.wav	94	59072
speaker000_0350	/content/video/speaker000/speaker000_0350.mp4	/content/audio/speaker000/speaker000_0350.wav	91	57957
speaker000_0351	/content/video/speaker000/speaker000_0351.mp4	/content/audio/speaker000/speaker000_0351.wav	111	70589
speaker000_0352	/content/video/speaker000/speaker000_0352.mp4	/content/audio/speaker000/speaker000_0352.wav	125	79505
speaker000_0353	/content/video/speaker000/speaker000_0353.mp4	/content/audio/speaker000/speaker000_0353.wav	152	96967
speaker000_0354	/content/video/speaker000/speaker000_0354.mp4	/content/audio/speaker000/speaker000_0354.wav	51	32694
speaker000_0356	/content/video/speaker000/speaker000_0356.mp4	/content/audio/speaker000/speaker000_0356.wav	78	50155
speaker000_0357	/content/video/speaker000/speaker000_0357.mp4	/content/audio/speaker000/speaker000_0357.wav	102	65016
speaker000_0358	/content/video/speaker000/speaker000_0358.mp4	/content/audio/speaker000/speaker000_0358.wav	29	18205
speaker000_0360	/content/video/speaker000/speaker000_0360.mp4	/content/audio/speaker000/speaker000_0360.wav	52	32694
speaker000_0361	/content/video/speaker000/speaker000_0361.mp4	/content/audio/speaker000/speaker000_0361.wav	32	19691
speaker000_0362	/content/video/speaker000/speaker000_0362.mp4	/content/audio/speaker000/speaker000_0362.wav	114	72075
speaker000_0363	/content/video/speaker000/speaker000_0363.mp4	/content/audio/speaker000/speaker000_0363.wav	125	79505
speaker000_0364	/content/video/speaker000/speaker000_0364.mp4	/content/audio/speaker000/speaker000_0364.wav	177	112942
speaker000_0365	/content/video/speaker000/speaker000_0365.mp4	/content/audio/speaker000/speaker000_0365.wav	101	64645
speaker000_0366	/content/video/speaker000/speaker000_0366.mp4	/content/audio/speaker000/speaker000_0366.wav	45	28979
speaker000_0367	/content/video/speaker000/speaker000_0367.mp4	/content/audio/speaker000/speaker000_0367.wav	122	77648
